date,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm)
10-12-2010 16:36,-1.099749088,3.517952204,30.89057725,30.64403616,122.967902,112.1456919,-9.71E-05,0.094009422
10-12-2010 16:36,-1.099568486,3.514066935,30.89057725,30.65320432,122.967902,112.1779273,-9.71E-05,0.094009422
10-12-2010 16:37,-1.099568486,3.510020018,30.89057725,30.66237175,122.967902,112.2101235,-0.000129509,0.094009422
10-12-2010 16:37,-1.099387884,3.505487204,30.89057725,30.6715391,122.967902,112.2422799,-0.000129509,0.094009422
10-12-2010 16:38,-1.099387884,3.500792503,30.89057725,30.68070585,122.967902,112.2743921,-9.71E-05,0.094009422
10-12-2010 16:38,-1.099387884,3.495774031,30.89057725,30.68987251,122.967902,112.3064597,-0.000129509,0.094009422
10-12-2010 16:39,-1.099387884,3.490593672,30.89057725,30.69903925,122.967902,112.338481,-0.000129509,0.094009422
10-12-2010 16:39,-1.099387884,3.484765768,30.89057725,30.70820583,122.967902,112.3704511,-0.000129509,0.094009422
10-12-2010 16:40,-1.099568486,3.478290319,30.89057725,30.71737324,122.967902,112.4023678,-0.000161886,0.094009422
10-12-2010 16:40,-1.099387884,3.471167326,30.89057725,30.72654057,122.967902,112.4342213,-0.000161886,0.094009422
10-12-2010 16:41,-1.099568486,3.462911129,30.89057725,30.73570784,122.967902,112.4660043,-0.000226641,0.094009422
10-12-2010 16:41,-1.099387884,3.453845501,30.89057725,30.74487516,122.967902,112.497709,-0.000259018,0.094009422
10-12-2010 16:42,-1.099207282,3.442999125,30.89057725,30.75404255,122.967902,112.5293227,-0.000291395,0.094009422
10-12-2010 16:42,-1.099387884,3.42988658,30.89057725,30.76320998,122.967902,112.5608273,-0.000323725,0.094009422
10-12-2010 16:43,-1.099568486,3.413536072,30.89057725,30.77237728,122.967902,112.5921974,-0.000485659,0.094009422
10-12-2010 16:43,-1.099568486,3.393138409,30.89057725,30.78154464,122.967902,112.6234004,-0.000615168,0.094009422
10-12-2010 16:44,-1.099568486,3.366103411,30.89057725,30.79071207,122.967902,112.6543885,-0.000809431,0.094009422
10-12-2010 16:44,-1.099568486,3.32886982,30.89057725,30.79987956,122.967902,112.6850871,-0.001165581,0.094009422
10-12-2010 16:45,-1.099387884,3.276742458,30.89057725,30.80904696,122.967902,112.7153798,-0.001618862,0.094009422
10-12-2010 16:45,-1.099568486,3.200818062,30.89057725,30.81821433,122.967902,112.7450932,-0.002395916,0.094009422
10-12-2010 16:46,-1.099387884,3.086688757,30.89057725,30.82738168,122.967902,112.7739519,-0.003820515,0.094009422
10-12-2010 16:46,-1.099387884,2.886597872,30.89057725,30.83641073,122.967902,112.8010335,-0.00751152,0.094009422
10-12-2010 16:47,-1.099387884,2.699781895,30.89057725,30.84098253,122.967902,112.8138327,-0.011396741,0.094009422
10-12-2010 16:48,0,3.350562572,30.89057725,30.84098253,122.967902,112.8138327,0.00129509,0.094009422
10-12-2010 16:48,-1.92E-05,3.350724459,30.89057725,30.84098253,122.967902,112.8138327,0,0.091578141
10-12-2010 16:48,0.000522585,3.358494759,30.89057823,30.84098253,122.9679052,112.8138327,0.001133204,0.091578141
10-12-2010 16:48,0,3.392167091,30.89057823,30.84098253,122.9679052,112.8138327,0.000712299,0.091578141
10-12-2010 16:49,0,3.41531682,30.89057823,30.84098253,122.9679052,112.8138327,0.000518036,0.091578141
10-12-2010 16:49,0,3.432962179,30.89057823,30.84098253,122.9679052,112.8138327,0.000453234,0.091578141
10-12-2010 16:50,0,3.446722507,30.89057823,30.84098253,122.9679052,112.8138327,0.000323772,0.091578141
10-12-2010 16:50,0.550116599,3.601323366,30.89516484,30.84098253,122.9842642,112.8138327,0.001586485,0.091578141
10-12-2010 16:51,0.549935997,3.648108482,30.89975139,30.84098253,123.0008963,112.8138327,0.001036072,0.091578141
10-12-2010 16:51,0.550297201,3.682104349,30.90433795,30.84098253,123.0177105,112.8138327,0.000809431,0.091578141
10-12-2010 16:52,0.550297201,3.708653688,30.90892451,30.84098253,123.0346616,112.8138327,0.000647545,0.091578141
10-12-2010 16:52,0.550116599,3.730184555,30.91351106,30.84098253,123.0517224,112.8138327,0.000518036,0.091578141
10-12-2010 16:53,0.550297201,3.747992039,30.91809763,30.84098253,123.068873,112.8138327,0.000453281,0.091578141
10-12-2010 16:53,0.549935997,3.761590242,30.92268411,30.84098253,123.0860956,112.8138327,0.000323772,0.091578141
10-12-2010 16:54,0.550116599,3.770332098,30.9272707,30.84098253,123.1033699,112.8138327,0.000194263,0.091578141
10-12-2010 16:54,0.550297201,3.775512457,30.93185721,30.84098253,123.1206749,112.8138327,0.000129509,0.091578141
10-12-2010 16:55,0.549935997,3.779073954,30.9364437,30.84098253,123.1380002,112.8138327,3.24E-05,0.091578141
10-12-2010 16:55,0.550116599,3.782959223,30.94103026,30.84098253,123.1553426,112.8138327,9.71E-05,0.091578141
10-12-2010 16:56,0.549935997,3.786196947,30.94561669,30.84098253,123.1727003,112.8138327,6.48E-05,0.091578141
10-12-2010 16:56,0.550116599,3.789758444,30.95020317,30.84098253,123.1900738,112.8138327,9.71E-05,0.091578141
10-12-2010 16:57,0.550297201,3.792996168,30.95478975,30.84098253,123.207463,112.8138327,6.48E-05,0.091578141
10-12-2010 16:57,0.549935997,3.796233892,30.95937672,30.84098253,123.2248688,112.8138327,6.48E-05,0.091578141
10-12-2010 16:58,0.550116599,3.799471617,30.96396286,30.84098253,123.2422863,112.8138327,6.48E-05,0.091578141
10-12-2010 16:58,0.550297201,3.802709341,30.96854944,30.84098253,123.25972,112.8138327,9.71E-05,0.091578141
10-12-2010 16:59,0.550116599,3.805785179,30.97313593,30.84098253,123.2771677,112.8138327,9.71E-05,0.091578141
10-12-2010 16:59,0.550297201,3.808861017,30.97772249,30.84098253,123.2946299,112.8138327,0.000129509,0.091578141
10-12-2010 17:00,0.550116599,3.811774969,30.98230904,30.84098253,123.312106,112.8138327,3.24E-05,0.091578141
10-12-2010 17:00,0.550116599,3.814688921,30.98689554,30.84098253,123.3295959,112.8138327,6.48E-05,0.091578141
10-12-2010 17:01,0.550297201,3.817926645,30.99148212,30.84098253,123.3471003,112.8138327,9.71E-05,0.091578141
10-12-2010 17:01,0.550116599,3.820840597,30.99606863,30.84098253,123.3646183,112.8138327,9.71E-05,0.091578141
10-12-2010 17:02,0.550297201,3.824240208,31.0006552,30.84098253,123.3821505,112.8138327,0.000129509,0.091578141
10-12-2010 17:02,0.550116599,3.82715416,31.00524173,30.84098253,123.3996969,112.8138327,9.71E-05,0.091578141
10-12-2010 17:03,0.550116599,3.830391884,31.00982827,30.84098253,123.4172579,112.8138327,6.48E-05,0.091578141
10-12-2010 17:03,0.550116599,3.833791256,31.01441477,30.84098253,123.4348336,112.8138327,0.000129461,0.091578141
10-12-2010 17:04,0.549935997,3.836867094,31.01900132,30.84098253,123.4524247,112.8138327,6.48E-05,0.091578141
10-12-2010 17:04,0.550116599,3.840266705,31.0235878,30.84098253,123.4700308,112.8138327,6.48E-05,0.091578141
10-12-2010 17:05,0.550116599,3.843666315,31.02817437,30.84098253,123.4876529,112.8138327,6.48E-05,0.091578141
10-12-2010 17:05,0.549935997,3.847065926,31.03276082,30.84098253,123.5052897,112.8138327,9.71E-05,0.091578141
10-12-2010 17:06,0.549935997,3.85030365,31.0373474,30.84098253,123.5229421,112.8138327,6.48E-05,0.091578141
10-12-2010 17:06,0.549935997,3.853379488,31.04193388,30.84098253,123.540609,112.8138327,3.24E-05,0.091578141
10-12-2010 17:07,0.550116599,3.856940985,31.04652039,30.84098253,123.5582906,112.8138327,0.000161886,0.091578141
10-12-2010 17:07,0.549935997,3.859854937,31.05110697,30.84098253,123.5759869,112.8138327,9.71E-05,0.091578141
10-12-2010 17:08,0.550116599,3.863092661,31.05569353,30.84098253,123.5936973,112.8138327,0.000129509,0.091578141
10-12-2010 17:08,0.550116599,3.866006613,31.06028004,30.84098253,123.6114211,112.8138327,9.71E-05,0.091578141
10-12-2010 17:09,0.550116599,3.868596792,31.06486657,30.84098253,123.6291585,112.8138327,6.48E-05,0.091578141
10-12-2010 17:09,0.549935997,3.871510744,31.06945313,30.84098253,123.6469089,112.8138327,6.48E-05,0.091578141
10-12-2010 17:10,0.550116599,3.874100924,31.07403972,30.84098253,123.6646717,112.8138327,9.71E-05,0.091578141
10-12-2010 17:10,0.550116599,3.876529217,31.07862628,30.84098253,123.6824461,112.8138327,6.48E-05,0.091578141
10-12-2010 17:11,0.550116599,3.87895751,31.08321286,30.84098253,123.7002317,112.8138327,6.48E-05,0.091578141
10-12-2010 17:11,0.550116599,3.881062031,31.08779945,30.84098253,123.7180278,112.8138327,3.24E-05,0.091578141
10-12-2010 17:12,0.550297201,3.883328438,31.092386,30.84098253,123.7358335,112.8138327,6.48E-05,0.091578141
10-12-2010 17:12,0.550116599,3.885109186,31.09697254,30.84098253,123.7536484,112.8138327,3.24E-05,0.091578141
10-12-2010 17:13,0.550297201,3.886889935,31.1015591,30.84098253,123.7714717,112.8138327,6.48E-05,0.091578141
10-12-2010 17:13,0.550116599,3.888508797,31.10614565,30.84098253,123.7893028,112.8138327,3.24E-05,0.091578141
10-12-2010 17:14,0.550116599,3.889965773,31.11073218,30.84098253,123.8071411,112.8138327,3.24E-05,0.091578141
10-12-2010 17:14,0.550116599,3.891422749,31.11531883,30.84098253,123.8249867,112.8138327,3.24E-05,0.091578141
10-12-2010 17:15,0.550116599,3.892879725,31.11990539,30.84098253,123.8428381,112.8138327,3.24E-05,0.091578141
10-12-2010 17:15,0.550116599,3.894174814,31.12449196,30.84098253,123.8606956,112.8138327,3.24E-05,0.091578141
10-12-2010 17:16,0.550116599,3.895146132,31.12907854,30.84098253,123.8785586,112.8138327,6.48E-05,0.091578141
10-12-2010 17:16,0.550297201,3.896441221,31.13366509,30.84098253,123.8964267,112.8138327,6.48E-05,0.091578141
10-12-2010 17:17,0.550116599,3.897412539,31.13825158,30.84098253,123.9143002,112.8138327,0,0.091578141
10-12-2010 17:17,0.550116599,3.898707628,31.14283804,30.84098253,123.9321787,112.8138327,6.48E-05,0.091578141
10-12-2010 17:18,0.550297201,3.900002718,31.14742453,30.84098253,123.9500627,112.8138327,6.48E-05,0.091578141
10-12-2010 17:18,0.549935997,3.900974035,31.15199195,30.84098253,123.9678775,112.8138327,3.24E-05,0.091578141
10-12-2010 17:19,0.550116599,3.902107239,31.15659514,30.84098253,123.9858371,112.8138327,3.24E-05,0.091578141
10-12-2010 17:19,0.550297201,3.903402328,31.16118161,30.84098253,124.0037368,112.8138327,6.48E-05,0.091578141
10-12-2010 17:20,0.550116599,3.904535532,31.16576808,30.84098253,124.0216419,112.8138327,3.24E-05,0.091578141
10-12-2010 17:20,0.550116599,3.905668736,31.17035458,30.84098253,124.0395523,112.8138327,6.48E-05,0.091578141
10-12-2010 17:21,0.550116599,3.906801939,31.17494103,30.84098253,124.0574679,112.8138327,0,0.091578141
10-12-2010 17:21,0.550116599,3.908097029,31.17952751,30.84098253,124.0753891,112.8138327,6.48E-05,0.091578141
10-12-2010 17:22,0.550116599,3.909230232,31.18411397,30.84098253,124.0933156,112.8138327,3.24E-05,0.091578141
10-12-2010 17:22,0.549935997,3.910363436,31.18870055,30.84098253,124.1112481,112.8138327,6.48E-05,0.091578141
10-12-2010 17:23,0.550116599,3.911658525,31.19328708,30.84098253,124.129186,112.8138327,6.48E-05,0.091578141
10-12-2010 17:23,0.550116599,3.912953615,31.19787351,30.84098253,124.1471291,112.8138327,6.48E-05,0.091578141
10-12-2010 17:24,0.550297201,3.91408658,31.20245992,30.84098253,124.1650779,112.8138327,6.48E-05,0.091578141
10-12-2010 17:24,0.550116599,3.91538167,31.20704644,30.84098253,124.1830328,112.8138327,6.48E-05,0.091578141
10-12-2010 17:25,0.550116599,3.91667676,31.21163291,30.84098253,124.2009931,112.8138327,6.48E-05,0.091578141
10-12-2010 17:25,0.549935997,3.917809963,31.21621933,30.84098253,124.2189591,112.8138327,0,0.091578141
10-12-2010 17:26,0.550297201,3.919266939,31.22080581,30.84098253,124.2369313,112.8138327,6.48E-05,0.091578141
10-12-2010 17:26,0.549935997,3.920238256,31.22539226,30.84098253,124.2549093,112.8138327,-3.24E-05,0.091578141
10-12-2010 17:27,0.549935997,3.921695232,31.22997879,30.84098253,124.2728936,112.8138327,0,0.091578141
10-12-2010 17:27,0.549935997,3.923152208,31.23456515,30.84098253,124.2908834,112.8138327,3.24E-05,0.091578141
10-12-2010 17:28,0.550116599,3.924447298,31.23915158,30.84098253,124.3088796,112.8138327,6.48E-05,0.091578141
10-12-2010 17:28,0.550297201,3.925904274,31.24373808,30.84098253,124.3268824,112.8138327,3.24E-05,0.091578141
10-12-2010 17:29,0.550297201,3.927199364,31.2483246,30.84098253,124.3448914,112.8138327,3.24E-05,0.091578141
10-12-2010 17:29,0.550116599,3.92865634,31.25291103,30.84098253,124.3629063,112.8138327,6.48E-05,0.091578141
10-12-2010 17:30,0.549935997,3.929951429,31.25749773,30.84098253,124.3809286,112.8138327,3.24E-05,0.091578141
10-12-2010 17:30,0.550116599,3.931408405,31.26208217,30.84098253,124.3989486,112.8138327,6.48E-05,0.091578141
10-12-2010 17:31,0.550116599,3.932865381,31.26666821,30.84098253,124.4169813,112.8138327,6.48E-05,0.091578141
10-12-2010 17:31,0.550116599,3.934322357,31.27125476,30.84098253,124.4350226,112.8138327,6.48E-05,0.091578141
10-12-2010 17:32,0.550116599,3.935779333,31.27584126,30.84098253,124.4530704,112.8138327,6.48E-05,0.091578141
10-12-2010 17:32,0.550116599,3.937236309,31.28042778,30.84098253,124.4711247,112.8138327,6.48E-05,0.091578141
10-12-2010 17:33,0.549935997,3.938531399,31.28501418,30.84098253,124.4891855,112.8138327,3.24E-05,0.091578141
10-12-2010 17:33,0.550116599,3.940150261,31.28960062,30.84098253,124.5072531,112.8138327,3.24E-05,0.091578141
10-12-2010 17:34,0.550116599,3.941607237,31.29418704,30.84098253,124.5253274,112.8138327,6.48E-05,0.091578141
10-12-2010 17:34,0.549935997,3.942902327,31.29877355,30.84098253,124.5434089,112.8138327,3.24E-05,0.091578141
10-12-2010 17:35,0.550116599,3.944844961,31.30336011,30.84098253,124.5614975,112.8138327,9.71E-05,0.091578141
10-12-2010 17:35,0.550297201,3.946140051,31.30794667,30.84098253,124.5795931,112.8138327,3.24E-05,0.091578141
10-12-2010 17:36,0.550116599,3.947597027,31.31253327,30.84098253,124.5976958,112.8138327,3.24E-05,0.091578141
10-12-2010 17:36,0.550116599,3.949215889,31.31711971,30.84098253,124.615805,112.8138327,6.48E-05,0.091578141
10-12-2010 17:37,0.550297201,3.950834751,31.32170622,30.84098253,124.6339216,112.8138327,6.48E-05,0.091578141
10-12-2010 17:37,0.550297201,3.952453613,31.32629274,30.84098253,124.6520455,112.8138327,9.71E-05,0.091578141
10-12-2010 17:38,0.549935997,3.953910589,31.33087924,30.84098253,124.6701765,112.8138327,3.24E-05,0.091578141
10-12-2010 17:38,0.549935997,3.955367565,31.3354659,30.84098253,124.6883155,112.8138327,3.24E-05,0.091578141
10-12-2010 17:39,0.550116599,3.956986427,31.34005247,30.84098253,124.7064615,112.8138327,0,0.091578141
10-12-2010 17:39,0.550297201,3.958767176,31.34463975,30.84098253,124.7246176,112.8138327,6.48E-05,0.091578141
10-12-2010 17:40,0.549935997,3.960224152,31.34922686,30.84098253,124.7427806,112.8138327,0,0.091578141
10-12-2010 17:40,0.549935997,3.961843014,31.35381329,30.84098253,124.7609484,112.8138327,0,0.091578141
10-12-2010 17:41,0.549935997,3.963461876,31.35839972,30.84098253,124.7791237,112.8138327,0,0.091578141
10-12-2010 17:41,0.550116599,3.96540451,31.36298612,30.84098253,124.7973064,112.8138327,6.48E-05,0.091578141
10-12-2010 17:42,0.550116599,3.967023373,31.3675726,30.84098253,124.8154973,112.8138327,3.24E-05,0.091578141
10-12-2010 17:42,0.550116599,3.968642235,31.37215911,30.84098253,124.833696,112.8138327,0,0.091578141
10-12-2010 17:43,0.550116599,3.970422983,31.37674567,30.84098253,124.8519027,112.8138327,6.48E-05,0.091578141
10-12-2010 17:43,0.550116599,3.972041845,31.3813322,30.84098253,124.8701171,112.8138327,3.24E-05,0.091578141
10-12-2010 17:44,0.550116599,3.973822594,31.38591874,30.84098253,124.8883395,112.8138327,3.24E-05,0.091578141
10-12-2010 17:44,0.550116599,3.975603342,31.39050529,30.84098253,124.9065699,112.8138327,3.24E-05,0.091578141
10-12-2010 17:45,0.549935997,3.97738409,31.39509186,30.84098253,124.9248085,112.8138327,3.24E-05,0.091578141
10-12-2010 17:45,0.550116599,3.979164839,31.39967835,30.84098253,124.9430544,112.8138327,6.48E-05,0.091578141
10-12-2010 17:46,0.549935997,3.980945587,31.4042648,30.84098253,124.9613089,112.8138327,6.48E-05,0.091578141
10-12-2010 17:46,0.549935997,3.982888222,31.40885119,30.84098253,124.9795717,112.8138327,6.48E-05,0.091578141
10-12-2010 17:47,0.550116599,3.98466897,31.41343762,30.84098253,124.997843,112.8138327,3.24E-05,0.091578141
10-12-2010 17:47,0.550116599,3.986449718,31.41802402,30.84098253,125.0161227,112.8138327,6.48E-05,0.091578141
10-12-2010 17:48,0.549935997,3.988392353,31.42261047,30.84098253,125.0344114,112.8138327,3.24E-05,0.091578141
10-12-2010 17:48,0.550116599,3.990496874,31.42719684,30.84098253,125.0527084,112.8138327,9.71E-05,0.091578141
10-12-2010 17:49,0.550116599,3.992439508,31.43178327,30.84098253,125.0710145,112.8138327,6.48E-05,0.091578141
10-12-2010 17:49,0.550116599,3.994381905,31.43636977,30.84098253,125.0893299,112.8138327,9.71E-05,0.091578141
10-12-2010 17:50,0.550116599,3.996324539,31.44095619,30.84098253,125.1076541,112.8138327,6.48E-05,0.091578141
10-12-2010 17:50,0.550116599,3.99842906,31.44554265,30.84098253,125.1259877,112.8138327,6.48E-05,0.091578141
10-12-2010 17:51,0.550116599,4.000371933,31.45012906,30.84098253,125.1443302,112.8138327,6.48E-05,0.091578141
10-12-2010 17:51,0.550116599,4.00263834,31.45471546,30.84098253,125.1626822,112.8138327,6.48E-05,0.091578141
10-12-2010 17:52,0.550116599,4.00441885,31.4593019,30.84098253,125.1810441,112.8138327,0,0.091578141
10-12-2010 17:52,0.550116599,4.006685257,31.46388828,30.84098253,125.1994154,112.8138327,3.23E-05,0.091578141
10-12-2010 17:53,0.550116599,4.008790016,31.46847472,30.84098253,125.2177966,112.8138327,6.48E-05,0.091578141
10-12-2010 17:53,0.550116599,4.010894299,31.47306122,30.84098253,125.2361877,112.8138327,6.48E-05,0.091578141
10-12-2010 17:54,0.550297201,4.013160706,31.47764766,30.84098253,125.2545886,112.8138327,6.48E-05,0.091578141
10-12-2010 17:54,0.549935997,4.01510334,31.4822341,30.84098253,125.2729994,112.8138327,3.23E-05,0.091578141
10-12-2010 17:55,0.550116599,4.017531872,31.48682059,30.84098253,125.2914205,112.8138327,6.48E-05,0.091578141
10-12-2010 17:55,0.550297201,4.019636154,31.49140701,30.84098253,125.3098514,112.8138327,3.23E-05,0.091578141
10-12-2010 17:56,0.550116599,4.022064686,31.4959934,30.84098253,125.3282925,112.8138327,6.48E-05,0.091578141
10-12-2010 17:56,0.550116599,4.024331093,31.50057981,30.84098253,125.3467441,112.8138327,6.48E-05,0.091578141
10-12-2010 17:57,0.550116599,4.026435375,31.50516627,30.84098253,125.3652062,112.8138327,6.48E-05,0.091578141
10-12-2010 17:57,0.549935997,4.028701782,31.50975264,30.84098253,125.3836785,112.8138327,3.23E-05,0.091578141
10-12-2010 17:58,0.549935997,4.030968189,31.51433904,30.84098253,125.4021614,112.8138327,0,0.091578141
10-12-2010 17:58,0.550297201,4.033396721,31.51892542,30.84098253,125.4206549,112.8138327,6.48E-05,0.091578141
10-12-2010 17:59,0.550116599,4.035662651,31.52351185,30.84098253,125.4391594,112.8138327,3.23E-05,0.091578141
10-12-2010 17:59,0.550116599,4.038091183,31.52809829,30.84098253,125.4576747,112.8138327,3.24E-05,0.091578141
10-12-2010 18:00,0.550116599,4.04035759,31.53268472,30.84098253,125.4762009,112.8138327,3.24E-05,0.091578141
10-12-2010 18:00,0.550297201,4.043109417,31.53727113,30.84098253,125.4947381,112.8138327,9.71E-05,0.091578141
10-12-2010 18:01,0.550116599,4.045537949,31.54185755,30.84098253,125.5132865,112.8138327,9.72E-05,0.091578141
10-12-2010 18:01,0.550116599,4.047966003,31.54644391,30.84098253,125.531846,112.8138327,6.48E-05,0.091578141
10-12-2010 18:02,0.550116599,4.050394535,31.55103037,30.84098253,125.5504175,112.8138327,6.48E-05,0.091578141
10-12-2010 18:02,0.549935997,4.052984715,31.55561708,30.84098253,125.5690015,112.8138327,6.48E-05,0.091578141
10-12-2010 18:03,0.549935997,4.055412769,31.56020309,30.84098253,125.5875943,112.8138327,6.48E-05,0.091578141
10-12-2010 18:03,0.550116599,4.058165073,31.56478954,30.84098253,125.6062008,112.8138327,6.48E-05,0.091578141
10-12-2010 18:04,0.550116599,4.060593128,31.56937595,30.84098253,125.6248188,112.8138327,3.23E-05,0.091578141
10-12-2010 18:04,0.549935997,4.063345432,31.57396236,30.84098253,125.6434486,112.8138327,6.48E-05,0.091578141
10-12-2010 18:05,0.549935997,4.065935612,31.57854874,30.84098253,125.6620905,112.8138327,6.48E-05,0.091578141
10-12-2010 18:05,0.549935997,4.068687439,31.58313516,30.84098253,125.6807449,112.8138327,6.48E-05,0.091578141
10-12-2010 18:06,0.549935997,4.071277618,31.58772155,30.84098253,125.6994116,112.8138327,6.48E-05,0.091578141
10-12-2010 18:06,0.550116599,4.074029922,31.59230789,30.84098253,125.7180906,112.8138327,6.48E-05,0.091578141
10-12-2010 18:07,0.550116599,4.07678175,31.59689435,30.84098253,125.7367826,112.8138327,6.48E-05,0.091578141
10-12-2010 18:07,0.550116599,4.079695702,31.60148075,30.84098253,125.7554872,112.8138327,6.48E-05,0.091578141
10-12-2010 18:08,0.549755394,4.082285881,31.60606714,30.84098253,125.7742045,112.8138327,0,0.091578141
10-12-2010 18:08,0.549935997,4.085199833,31.61065348,30.84098253,125.7929346,112.8138327,9.71E-05,0.091578141
10-12-2010 18:09,0.550116599,4.088113785,31.61523986,30.84098253,125.8116779,112.8138327,3.23E-05,0.091578141
10-12-2010 18:09,0.549935997,4.091027737,31.61982623,30.84098253,125.8304344,112.8138327,6.48E-05,0.091578141
10-12-2010 18:10,0.549935997,4.093941689,31.62441259,30.84098253,125.8492043,112.8138327,3.23E-05,0.091578141
10-12-2010 18:10,0.550297201,4.097017765,31.62899895,30.84098253,125.8679876,112.8138327,0.000129509,0.091578141
10-12-2010 18:11,0.550116599,4.100093365,31.63358532,30.84098253,125.8867848,112.8138327,9.71E-05,0.091578141
10-12-2010 18:11,0.549935997,4.103007317,31.63817172,30.84098253,125.9055957,112.8138327,6.48E-05,0.091578141
10-12-2010 18:12,0.550116599,4.106083393,31.64275806,30.84098253,125.9244204,112.8138327,9.72E-05,0.091578141
10-12-2010 18:12,0.550116599,4.109158993,31.64734446,30.84098253,125.9432594,112.8138327,9.71E-05,0.091578141
10-12-2010 18:13,0.550116599,4.112235069,31.65193077,30.84098253,125.9621122,112.8138327,6.48E-05,0.091578141
10-12-2010 18:13,0.550116599,4.115472317,31.65651708,30.84098253,125.9809791,112.8138327,0.000129509,0.091578141
10-12-2010 18:14,0.549935997,4.118386269,31.66110338,30.84098253,125.9998603,112.8138327,6.48E-05,0.091578141
10-12-2010 18:14,0.550116599,4.121623993,31.66568973,30.84098253,126.0187563,112.8138327,9.71E-05,0.091578141
10-12-2010 18:15,0.550116599,4.124861717,31.67027602,30.84098253,126.0376666,112.8138327,6.48E-05,0.091578141
10-12-2010 18:15,0.550116599,4.127937794,31.67486239,30.84098253,126.0565919,112.8138327,6.48E-05,0.091578141
10-12-2010 18:16,0.550116599,4.131337166,31.67944877,30.84098253,126.0755322,112.8138327,9.71E-05,0.091578141
10-12-2010 18:16,0.550116599,4.134737015,31.68403438,30.84098253,126.0944842,112.8138327,0.000161934,0.091578141
10-12-2010 18:17,0.549755394,4.137812614,31.68861995,30.84098253,126.1134511,112.8138327,9.71E-05,0.091578141
10-12-2010 18:17,0.549935997,4.141212463,31.69320539,30.84098253,126.1324327,112.8138327,9.72E-05,0.091578141
10-12-2010 18:18,0.549935997,4.14477396,31.69779085,30.84098253,126.1514298,112.8138327,9.72E-05,0.091578141
10-12-2010 18:18,0.550297201,4.148335457,31.70237705,30.84098253,126.170446,112.8138327,0.000129509,0.091578141
10-12-2010 18:19,0.549935997,4.151411057,31.70696327,30.84098253,126.1894779,112.8138327,6.48E-05,0.091578141
10-12-2010 18:19,0.550116599,4.154972553,31.71154963,30.84098253,126.2085264,112.8138327,9.71E-05,0.091578141
10-12-2010 18:20,0.550116599,4.15853405,31.71613603,30.84098253,126.2275908,112.8138327,9.71E-05,0.091578141
10-12-2010 18:20,0.550116599,4.161933899,31.72072235,30.84098253,126.2466708,112.8138327,9.72E-05,0.091578141
10-12-2010 18:21,0.550116599,4.165333271,31.72530869,30.84098253,126.265767,112.8138327,9.71E-05,0.091578141
10-12-2010 18:21,0.550116599,4.169056892,31.72989501,30.84098253,126.2848794,112.8138327,9.72E-05,0.091578141
10-12-2010 18:22,0.550116599,4.172618389,31.73448133,30.84098253,126.304008,112.8138327,9.72E-05,0.091578141
10-12-2010 18:22,0.550116599,4.176341534,31.73906766,30.84098253,126.3231533,112.8138327,0.000129509,0.091578141
10-12-2010 18:23,0.549935997,4.179741383,31.74365403,30.84098253,126.3423153,112.8138327,6.48E-05,0.091578141
10-12-2010 18:23,0.550116599,4.183626652,31.74824041,30.84098253,126.361494,112.8138327,0.000129509,0.091578141
10-12-2010 18:24,0.550297201,4.187349796,31.75282681,30.84098253,126.3806896,112.8138327,0.000161839,0.091578141
10-12-2010 18:24,0.549935997,4.190911293,31.75741313,30.84098253,126.3999018,112.8138327,0.000129509,0.091578141
10-12-2010 18:25,0.549935997,4.194634914,31.76199947,30.84098253,126.4191312,112.8138327,0.000129509,0.091578141
10-12-2010 18:25,0.550116599,4.198519707,31.76658585,30.84098253,126.4383778,112.8138327,0.000129509,0.091578141
10-12-2010 18:25,0.550116599,4.200138569,31.76850777,30.84098253,126.4464482,112.8138327,0.000161839,0.091578141
10-12-2010 18:26,0,4.114015579,31.76850777,30.84098253,126.4464482,112.8138327,-0.000420856,0.091578141
10-12-2010 18:26,0,4.103169441,31.76850777,30.84098253,126.4464482,112.8138327,-0.000194263,0.091578141
10-12-2010 18:27,0,4.096693993,31.76850777,30.84098253,126.4464482,112.8138327,-0.000129509,0.091578141
10-12-2010 18:27,0,4.092322826,31.76850777,30.84098253,126.4464482,112.8138327,-9.72E-05,0.091578141
10-12-2010 18:27,0.998388827,4.199653149,31.76851213,30.84098253,126.4464665,112.8138327,-3.23E-05,0.091578141
10-12-2010 18:27,0.948179483,4.199653149,31.7687683,30.84098253,126.4475424,112.8138327,-3.23E-05,0.091578141
10-12-2010 18:27,0.89797008,4.199814796,31.76932398,30.84098253,126.4498761,112.8138327,0,0.091578141
10-12-2010 18:27,0.847760677,4.199814796,31.77010718,30.84098253,126.4531653,112.8138327,0,0.091578141
10-12-2010 18:28,0.797731936,4.199653149,31.77110966,30.84098253,126.4573756,112.8138327,0,0.091578141
10-12-2010 18:28,0.747703135,4.199976921,31.77234228,30.84098253,126.4625523,112.8138327,3.24E-05,0.091578141
10-12-2010 18:28,0.697674394,4.199814796,31.77380502,30.84098253,126.4686955,112.8138327,0,0.091578141
10-12-2010 18:28,0.647464991,4.199976921,31.7756208,30.84098253,126.4763214,112.8138327,3.24E-05,0.091578141
