date,Voltage(V),Current(A),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s)
06-05-2018 19:07:02.237,4.400022507,3.180038452,0.836434066,1.41462E-09,3.598123312,5.19194E-09,6.10352E-05
06-05-2018 19:09:02.242,4.400019646,2.938024521,0.938304961,1.41462E-09,4.046355724,5.19194E-09,-4.3869E-05
06-05-2018 19:11:02.243,4.400028229,2.723291397,1.032583117,1.41462E-09,4.461179733,5.19194E-09,-4.19617E-05
06-05-2018 19:13:02.243,4.400028229,2.534790039,1.120129108,1.41462E-09,4.846382141,5.19194E-09,-4.86374E-05
06-05-2018 19:15:02.239,4.400042534,2.372795105,1.201856256,1.41462E-09,5.205982208,5.19194E-09,3.8147E-06
06-05-2018 19:17:02.238,4.399973869,2.231220245,1.278549194,1.41462E-09,5.543431282,5.19194E-09,-8.10623E-05
06-05-2018 19:19:02.239,4.400061607,2.107774734,1.350843668,1.41462E-09,5.861526966,5.19194E-09,5.62668E-05
06-05-2018 19:21:02.238,4.40003109,1.99695015,1.419195652,1.41462E-09,6.162276268,5.19194E-09,4.86374E-05
06-05-2018 19:23:02.241,4.40000248,1.899646759,1.484110713,1.41462E-09,6.447902203,5.19194E-09,2.38419E-05
06-05-2018 19:25:02.241,4.400017738,1.810448647,1.545910716,1.41462E-09,6.719822407,5.19194E-09,5.72205E-06
06-05-2018 19:27:02.239,4.400011063,1.726887703,1.604838133,1.41462E-09,6.979103088,5.19194E-09,-3.05176E-05
06-05-2018 19:29:02.238,4.400028229,1.651506424,1.661127925,1.41462E-09,7.22677803,5.19194E-09,2.28882E-05
06-05-2018 19:31:02.242,4.400042534,1.582074165,1.715006232,1.41462E-09,7.463842869,5.19194E-09,-4.1008E-05
06-05-2018 19:33:02.240,4.399967194,1.516023636,1.766625404,1.41462E-09,7.69096756,5.19194E-09,2.86102E-06
06-05-2018 19:35:02.242,4.399990082,1.451468468,1.816076279,1.41462E-09,7.908550739,5.19194E-09,1.62125E-05
06-05-2018 19:37:02.238,4.39999485,1.389062881,1.863422513,1.41462E-09,8.116874695,5.19194E-09,-2.47955E-05
06-05-2018 19:39:02.239,4.400050163,1.329683304,1.908753753,1.41462E-09,8.316331863,5.19194E-09,-2.47955E-05
06-05-2018 19:41:02.240,4.399993896,1.271406174,1.952126145,1.41462E-09,8.507170677,5.19194E-09,-2.76566E-05
06-05-2018 19:43:02.241,4.400024414,1.214447975,1.993567586,1.41462E-09,8.689513206,5.19194E-09,-5.05447E-05
06-05-2018 19:45:02.243,4.399975777,1.158481598,2.033118725,1.41462E-09,8.863538742,5.19194E-09,3.8147E-06
06-05-2018 19:47:02.243,4.399970055,1.104226112,2.070835829,1.41462E-09,9.029493332,5.19194E-09,4.29153E-05
06-05-2018 19:49:02.243,4.400044441,1.051793098,2.106761456,1.41462E-09,9.187565804,5.19194E-09,1.23978E-05
06-05-2018 19:51:02.239,4.399986267,1.000350952,2.140959978,1.41462E-09,9.338039398,5.19194E-09,-2.57492E-05
06-05-2018 19:53:02.243,4.399997711,0.950153351,2.173464775,1.41462E-09,9.481060982,5.19194E-09,-9.53674E-07
06-05-2018 19:55:02.240,4.400004387,0.903173447,2.204345226,1.41462E-09,9.616934776,5.19194E-09,1.14441E-05
06-05-2018 19:57:02.243,4.400010109,0.857787132,2.233683109,1.41462E-09,9.746022224,5.19194E-09,0
06-05-2018 19:59:02.241,4.400009155,0.813215256,2.261528015,1.41462E-09,9.868538857,5.19194E-09,4.19617E-05
06-05-2018 20:01:02.241,4.400013924,0.770697594,2.287921667,1.41462E-09,9.984671593,5.19194E-09,1.90735E-06
06-05-2018 20:03:02.238,4.400018692,0.729568481,2.3129251,1.41462E-09,10.09468651,5.19194E-09,7.53403E-05
06-05-2018 20:05:02.237,4.39998436,0.691009521,2.336598396,1.41462E-09,10.19884872,5.19194E-09,4.86374E-05
06-05-2018 20:07:02.242,4.40003109,0.654945374,2.359018564,1.41462E-09,10.29749775,5.19194E-09,-4.76837E-05
06-05-2018 20:09:02.238,4.399956703,0.619303703,2.380255938,1.41462E-09,10.39094257,5.19194E-09,-2.00272E-05
06-05-2018 20:11:02.239,4.400019646,0.586668968,2.400343657,1.41462E-09,10.47932816,5.19194E-09,2.38419E-05
06-05-2018 20:13:02.240,4.400025368,0.554632187,2.419353247,1.41462E-09,10.56297016,5.19194E-09,-1.90735E-05
06-05-2018 20:15:02.241,4.400039673,0.524068832,2.437331915,1.41462E-09,10.64207649,5.19194E-09,7.43866E-05
06-05-2018 20:17:02.243,4.39998436,0.495877266,2.454339504,1.41462E-09,10.71690941,5.19194E-09,-2.86102E-06
06-05-2018 20:19:02.240,4.400042534,0.469585419,2.47043705,1.41462E-09,10.78773975,5.19194E-09,3.91006E-05
06-05-2018 20:21:02.243,4.400018692,0.444044113,2.485667706,1.41462E-09,10.85475349,5.19194E-09,-2.57492E-05
06-05-2018 20:23:02.240,4.39999485,0.420153618,2.500067949,1.41462E-09,10.91811466,5.19194E-09,-4.76837E-06
06-05-2018 20:25:02.244,4.399959564,0.398320198,2.513714075,1.41462E-09,10.978158,5.19194E-09,-4.95911E-05
06-05-2018 20:27:02.242,4.399965286,0.377804756,2.526650906,1.41462E-09,11.03507996,5.19194E-09,-1.43051E-05
06-05-2018 20:29:02.238,4.399927139,0.358344078,2.538917542,1.41462E-09,11.08905315,5.19194E-09,-7.72476E-05
06-05-2018 20:31:02.241,4.399980545,0.339801788,2.550549269,1.41462E-09,11.14023304,5.19194E-09,-3.8147E-06
06-05-2018 20:33:02.240,4.40000248,0.322835922,2.56159091,1.41462E-09,11.18881512,5.19194E-09,1.71661E-05
06-05-2018 20:35:02.239,4.399975777,0.306583405,2.572072983,1.41462E-09,11.23493671,5.19194E-09,-9.44138E-05
06-05-2018 20:37:02.241,4.400011063,0.290777206,2.582024813,1.41462E-09,11.27872467,5.19194E-09,-7.15256E-05
06-05-2018 20:39:02.242,4.399990082,0.276007652,2.591474056,1.41462E-09,11.32030201,5.19194E-09,-3.8147E-05
06-05-2018 20:41:02.238,4.400030136,0.262892723,2.60045886,1.41462E-09,11.35983467,5.19194E-09,-0.000117302
06-05-2018 20:43:02.238,4.399995804,0.250145912,2.609010458,1.41462E-09,11.39746189,5.19194E-09,2.86102E-06
06-05-2018 20:45:02.242,4.399992943,0.238111496,2.617146969,1.41462E-09,11.43326283,5.19194E-09,-2.38419E-05
06-05-2018 20:47:02.244,4.400000572,0.226967812,2.624896526,1.41462E-09,11.4673605,5.19194E-09,1.71661E-05
06-05-2018 20:49:02.242,4.400055885,0.216655731,2.632285595,1.41462E-09,11.49987221,5.19194E-09,8.7738E-05
06-05-2018 20:51:02.240,4.399999619,0.20670414,2.63933754,1.41462E-09,11.53090096,5.19194E-09,-5.14984E-05
06-05-2018 20:53:02.244,4.400074005,0.197587967,2.646069765,1.41462E-09,11.56052303,5.19194E-09,-5.24521E-05
06-05-2018 20:55:02.243,4.399979591,0.188788414,2.652503252,1.41462E-09,11.58882999,5.19194E-09,4.00543E-05
06-05-2018 20:57:02.244,4.40000248,0.180624962,2.658653736,1.41462E-09,11.61589241,5.19194E-09,3.52859E-05
06-05-2018 20:59:02.242,4.400007248,0.173685074,2.66455555,1.41462E-09,11.64186096,5.19194E-09,1.62125E-05
06-05-2018 21:01:02.243,4.39999485,0.167732239,2.670242071,1.41462E-09,11.66688156,5.19194E-09,2.47955E-05
06-05-2018 21:03:02.244,4.400057793,0.161366463,2.675718546,1.41462E-09,11.6909771,5.19194E-09,-5.34058E-05
06-05-2018 21:05:02.239,4.400032997,0.154989243,2.680999994,1.41462E-09,11.71421528,5.19194E-09,5.62668E-05
06-05-2018 21:07:02.244,4.399999619,0.149965286,2.686074257,1.41462E-09,11.7365427,5.19194E-09,-4.76837E-06
06-05-2018 21:09:02.239,4.400017738,0.143624306,2.690967798,1.41462E-09,11.75807476,5.19194E-09,1.81198E-05
06-05-2018 21:11:02.243,4.400024414,0.137878418,2.695655823,1.41462E-09,11.77870178,5.19194E-09,-2.47955E-05
06-05-2018 21:13:02.242,4.399991035,0.132658958,2.70016861,1.41462E-09,11.79855728,5.19194E-09,-2.86102E-06
06-05-2018 21:15:02.238,4.399989128,0.125958443,2.70447588,1.41462E-09,11.81750965,5.19194E-09,2.19345E-05
06-05-2018 21:17:02.240,4.399961472,0.121006966,2.708590508,1.41462E-09,11.8356142,5.19194E-09,-3.33786E-05
06-05-2018 21:19:02.242,4.400027275,0.116471291,2.712538481,1.41462E-09,11.85298443,5.19194E-09,6.58035E-05
06-05-2018 21:21:02.240,4.400028229,0.111968994,2.716343641,1.41462E-09,11.86972809,5.19194E-09,1.71661E-05
06-05-2018 21:23:02.239,4.40003109,0.108170509,2.720008612,1.41462E-09,11.88585377,5.19194E-09,3.52859E-05
06-05-2018 21:25:02.238,4.399950981,0.104299545,2.72354579,1.41462E-09,11.90141678,5.19194E-09,1.71661E-05
06-05-2018 21:27:02.237,4.400029182,0.100765228,2.726957798,1.41462E-09,11.91642952,5.19194E-09,-3.05176E-05
06-05-2018 21:29:02.237,4.400022507,0.097260475,2.730251312,1.41462E-09,11.93092155,5.19194E-09,-9.53674E-07
06-05-2018 21:31:02.243,4.400013924,0.093652725,2.733432055,1.41462E-09,11.94491673,5.19194E-09,-3.14713E-05
06-05-2018 21:33:02.239,4.400064468,0.09058094,2.736505032,1.41462E-09,11.95843792,5.19194E-09,-3.8147E-05
06-05-2018 21:35:02.242,4.399968147,0.08771801,2.73947382,1.41462E-09,11.97150135,5.19194E-09,4.19617E-05
06-05-2018 21:37:02.237,4.400036812,0.084371567,2.742338657,1.41462E-09,11.98410511,5.19194E-09,-3.71933E-05
06-05-2018 21:39:02.239,4.399957657,0.081879616,2.745109797,1.41462E-09,11.99629974,5.19194E-09,2.67029E-05
06-05-2018 21:39:08.554,4.400058746,0.08149147,2.745253086,1.41462E-09,11.99692917,5.19194E-09,2.39865E-05
06-05-2018 21:41:08.607,4.382760048,0,2.745253563,1.41462E-09,11.99693203,5.19194E-09,-2.76566E-05
06-05-2018 21:43:08.608,4.380972862,0,2.745253563,1.41462E-09,11.99693203,5.19194E-09,2.19345E-05
06-05-2018 21:44:08.606,4.380321503,0,2.745253563,1.41462E-09,11.99693203,5.19194E-09,-0.000123262
06-05-2018 21:46:08.701,3.981358528,-2.281988144,2.745253563,0.076060228,11.99693203,0.306196719,-0.000413895
06-05-2018 21:48:08.699,3.939399719,-2.281999588,2.745253563,0.152119443,11.99693203,0.607330561,-0.000355721
06-05-2018 21:50:08.699,3.902685165,-2.281986237,2.745253563,0.228191331,11.99693203,0.905607402,-0.000389099
06-05-2018 21:52:08.702,3.867761612,-2.281970978,2.745253563,0.304262787,11.99693203,1.201156139,-0.000376701
06-05-2018 21:54:08.702,3.834117889,-2.282004356,2.745253563,0.380318969,11.99693203,1.49402976,-0.000320435
06-05-2018 21:56:08.700,3.801996231,-2.281959534,2.745253563,0.456381828,11.99693203,1.784421563,-0.00018692
06-05-2018 21:58:08.703,3.770671844,-2.281974792,2.745253563,0.532455981,11.99693203,2.072456598,-0.000315666
06-05-2018 22:00:08.701,3.740195274,-2.282016754,2.745253563,0.60851419,11.99693203,2.358089447,-0.000196457
06-05-2018 22:02:08.699,3.710959435,-2.28199482,2.745253563,0.684583247,11.99693203,2.641489029,-0.000264168
06-05-2018 22:04:08.704,3.682074547,-2.282004356,2.745253563,0.760655403,11.99693203,2.92270112,-0.000347137
06-05-2018 22:06:08.698,3.6543293,-2.281930923,2.745253563,0.836709023,11.99693203,3.201681614,-0.000268936
06-05-2018 22:08:08.701,3.627468109,-2.281931877,2.745253563,0.912782311,11.99693203,3.47865057,-0.000247955
06-05-2018 22:10:08.700,3.603064537,-2.28189373,2.745253563,0.988840163,11.99693203,3.753612518,-0.000217438
06-05-2018 22:12:08.701,3.580535889,-2.281944275,2.745253563,1.064913392,11.99693203,4.026844025,-0.000195503
06-05-2018 22:14:08.697,3.559257507,-2.282008171,2.745253563,1.140967727,11.99693203,4.298337936,-0.000149727
06-05-2018 22:16:08.702,3.539093018,-2.281953812,2.745253563,1.217038155,11.99693203,4.568301678,-0.000110626
06-05-2018 22:18:08.700,3.518908501,-2.281938553,2.745253563,1.29311049,11.99693203,4.836762428,-0.000142097
06-05-2018 22:20:08.699,3.500927925,-2.281945229,2.745253563,1.369169593,11.99693203,5.103713512,-0.000206947
06-05-2018 22:22:08.701,3.482243538,-2.281930923,2.745253563,1.445242405,11.99693203,5.369358063,-8.4877E-05
06-05-2018 22:24:08.703,3.461948395,-2.281876564,2.745253563,1.521307945,11.99693203,5.63345623,-0.000134468
06-05-2018 22:26:08.698,3.444682121,-2.281953812,2.745253563,1.5973593,11.99693203,5.896068573,-0.000102997
06-05-2018 22:28:08.698,3.426377296,-2.28199482,2.745253563,1.67342627,11.99693203,6.157399654,-0.000114441
06-05-2018 22:30:08.702,3.409613609,-2.282019615,2.745253563,1.749500871,11.99693203,6.4174366,-0.000196457
06-05-2018 22:32:08.702,3.393280983,-2.28192234,2.745253563,1.825562358,11.99693203,6.676135063,-0.000108719
06-05-2018 22:34:08.702,3.376708984,-2.281959534,2.745253563,1.901623964,11.99693203,6.933600426,-0.000134468
06-05-2018 22:36:08.702,3.359916687,-2.281982422,2.745253563,1.9776963,11.99693203,7.189855576,-0.000136375
06-05-2018 22:38:08.699,3.342280388,-2.281925201,2.745253563,2.053760529,11.99693203,7.444765091,-0.000272751
06-05-2018 22:40:08.697,3.323637962,-2.281977654,2.745253563,2.129814863,11.99693203,7.698272228,-0.000148773
06-05-2018 22:42:08.701,3.303992271,-2.281909943,2.745253563,2.205882072,11.99693203,7.950379372,-0.000220299
06-05-2018 22:44:08.703,3.280941963,-2.281896591,2.745253563,2.281957388,11.99693203,8.200870514,-0.000305176
06-05-2018 22:46:08.700,3.254803658,-2.281996727,2.745253563,2.358019829,11.99693203,8.449456215,-0.000281334
06-05-2018 22:48:08.702,3.223390579,-2.281974792,2.745253563,2.434082985,11.99693203,8.695841789,-0.000306129
06-05-2018 22:50:08.701,3.185862541,-2.281933784,2.745253563,2.510140896,11.99693203,8.939613342,-0.000324249
06-05-2018 22:52:08.699,3.140506744,-2.281925201,2.745253563,2.586208105,11.99693203,9.180285454,-0.000472069
06-05-2018 22:54:08.704,3.082633018,-2.281938553,2.745253563,2.662280321,11.99693203,9.417072296,-0.000589371
06-05-2018 22:56:08.698,3.005765915,-2.281945229,2.745253563,2.738339901,11.99693203,9.648740768,-0.000739098
06-05-2018 22:56:16.508,2.99998951,-2.281937599,2.745253563,2.74329257,11.99693203,9.663612366,-0.000658186
06-05-2018 22:58:16.656,3.625674248,0,2.745253563,2.743336916,11.99693203,9.663748741,0.00058651
06-05-2018 23:00:16.657,3.661935806,0,2.745253563,2.743336916,11.99693203,9.663748741,0.000144005
06-05-2018 23:01:16.658,3.670502663,0,2.745253563,2.743336916,11.99693203,9.663748741,0.000165219
06-05-2018 23:02:27.489,4.199957848,3.259983063,0.075779907,0,0.318044275,0,0.000190262
06-05-2018 23:04:27.508,4.246067047,3.259887695,0.184191078,0,0.776125371,0,0.000232697
06-05-2018 23:06:27.505,4.278642654,3.260063171,0.292849422,0,1.239324331,0,0.000266075
06-05-2018 23:08:27.509,4.30413723,3.260131836,0.401517987,0,1.705699444,0,0.000173569
06-05-2018 23:10:27.507,4.32760334,3.259870529,0.510191262,0,2.174690723,0,0.000163078
06-05-2018 23:12:27.507,4.352295876,3.260154724,0.61886543,0,2.646298647,0,0.000290871
06-05-2018 23:14:27.504,4.379454613,3.260133743,0.727537572,0,3.120719433,0,0.00025177
06-05-2018 23:16:27.509,4.400061607,3.171318054,0.835706651,0,3.595873594,0,-4.57764E-05
06-05-2018 23:18:27.505,4.40002346,2.930023193,0.937393904,0,4.043297768,0,7.15256E-05
06-05-2018 23:20:27.507,4.400017738,2.721637726,1.031566024,0,4.45765543,0,-6.86646E-05
06-05-2018 23:22:27.505,4.400007248,2.53927803,1.11914897,0,4.843020916,0,-4.76837E-05
06-05-2018 23:24:27.508,4.400014877,2.381593704,1.201041698,0,5.203349113,0,-2.28882E-05
06-05-2018 23:26:27.507,4.399986267,2.23717308,1.277962565,0,5.541801453,0,4.86374E-05
06-05-2018 23:28:27.509,4.39996624,2.116945267,1.350540519,0,5.861144066,0,-6.38962E-05
06-05-2018 23:30:27.504,4.399985313,2.010480881,1.419211507,0,6.163296223,0,5.72205E-05
06-05-2018 23:32:27.507,4.40002346,1.906068802,1.484479666,0,6.450477123,0,-2.67029E-05
06-05-2018 23:34:27.509,4.400038719,1.818965912,1.54654181,0,6.723549843,0,-3.14713E-05
06-05-2018 23:36:27.504,4.399988174,1.732598305,1.605647922,0,6.983617306,0,1.23978E-05
06-05-2018 23:38:27.507,4.399950981,1.648596764,1.661979675,0,7.231476784,0,5.62668E-05
06-05-2018 23:40:27.509,4.399999619,1.578342438,1.715787649,0,7.468232155,0,-1.43051E-05
06-05-2018 23:42:27.505,4.399950981,1.511062622,1.767232299,0,7.694588661,0,-8.4877E-05
06-05-2018 23:44:27.504,4.39998436,1.446297646,1.81648314,0,7.911292076,0,-4.57764E-05
06-05-2018 23:46:27.507,4.39997673,1.38332653,1.863621712,0,8.118701935,0,0.000102997
06-05-2018 23:48:27.510,4.400022507,1.322167397,1.908714414,0,8.317110062,0,5.14984E-05
06-05-2018 23:50:27.510,4.399945259,1.263363838,1.951787949,0,8.506633759,0,-4.673E-05
06-05-2018 23:52:27.510,4.399973869,1.20427227,1.992903352,0,8.687541008,0,-7.24792E-05
06-05-2018 23:54:27.505,4.399971008,1.149200439,2.032126427,0,8.860122681,0,-1.33514E-05
06-05-2018 23:56:27.511,4.400011063,1.095971107,2.069544792,0,9.024764061,0,1.04904E-05
06-05-2018 23:58:27.509,4.400000572,1.044122696,2.10520649,0,9.181674957,0,5.24521E-05
06-06-2018 00:00:27.505,4.399974823,0.994306564,2.139178514,0,9.331152916,0,4.19617E-05
06-06-2018 00:02:27.510,4.400006294,0.944787025,2.171496153,0,9.473350525,0,-3.8147E-06
06-06-2018 00:04:27.505,4.399991035,0.898159981,2.202207088,0,9.608477592,0,-4.19617E-05
06-06-2018 00:06:27.504,4.399964333,0.852373123,2.231370926,0,9.73679924,0,-2.67029E-05
06-06-2018 00:08:27.508,4.399992943,0.808850288,2.259054184,0,9.858605385,0,2.28882E-05
06-06-2018 00:10:27.510,4.400003433,0.766655922,2.285307407,0,9.97412014,0,-3.8147E-05
06-06-2018 00:12:27.508,4.400007248,0.726186752,2.310195446,0,10.08362675,0,-3.14713E-05
06-06-2018 00:14:27.506,4.400007248,0.688337326,2.333758354,0,10.18730354,0,2.95639E-05
06-06-2018 00:16:27.510,4.399978638,0.652032852,2.356097937,0,10.28559685,0,-9.53674E-06
06-06-2018 00:18:27.505,4.400032997,0.617195129,2.377249241,0,10.37866306,0,9.53674E-07
06-06-2018 00:20:27.504,4.400025368,0.58450985,2.397263765,0,10.46672726,0,2.67029E-05
06-06-2018 00:22:27.508,4.400029182,0.553910255,2.41623354,0,10.55019474,0,-2.76566E-05
06-06-2018 00:24:27.507,4.400024414,0.524575233,2.434201002,0,10.62925148,0,-2.86102E-06
06-06-2018 00:26:27.504,4.40000248,0.497000694,2.45122385,0,10.70415211,0,-7.82013E-05
06-06-2018 00:28:27.510,4.400028229,0.471013069,2.467349768,0,10.77510548,0,-8.58307E-06
06-06-2018 00:30:27.504,4.399990082,0.446411133,2.48263979,0,10.84238148,0,5.81741E-05
06-06-2018 00:32:27.511,4.399970055,0.423884392,2.497144938,0,10.90620422,0,1.04904E-05
06-06-2018 00:34:27.509,4.400032997,0.402096748,2.51091218,0,10.96677971,0,5.72205E-05
06-06-2018 00:36:27.506,4.39999485,0.381656647,2.523978233,0,11.02427101,0,2.47955E-05
06-06-2018 00:38:27.509,4.400065422,0.361679077,2.536371946,0,11.07880402,0,8.96454E-05
06-06-2018 00:40:27.505,4.39998436,0.34300518,2.548123598,0,11.13051033,0,-2.19345E-05
06-06-2018 00:42:27.505,4.399975777,0.325255394,2.559260607,0,11.17951393,0,5.72205E-06
06-06-2018 00:44:27.510,4.399981499,0.308550835,2.569823742,0,11.2259922,0,-3.8147E-06
06-06-2018 00:46:27.506,4.39995575,0.292329788,2.579831839,0,11.27002716,0,3.52859E-05
06-06-2018 00:48:27.506,4.399956703,0.277180672,2.589324236,0,11.31179333,0,-7.82013E-05
06-06-2018 00:50:27.507,4.40001297,0.263806343,2.598339081,0,11.35145855,0,-2.57492E-05
06-06-2018 00:52:27.504,4.400017738,0.251434326,2.606920719,0,11.38921738,0,-2.19345E-05
06-06-2018 00:54:27.510,4.399960518,0.239507675,2.615092754,0,11.42517567,0,-4.00543E-05
06-06-2018 00:56:27.506,4.400087357,0.228144646,2.622879982,0,11.45943832,0,-6.38962E-05
06-06-2018 00:58:27.509,4.399965286,0.217455864,2.630302906,0,11.49209881,0,1.43051E-05
06-06-2018 01:00:27.507,4.399981499,0.207526207,2.637384415,0,11.52325821,0,0.000104904
06-06-2018 01:02:27.511,4.399981499,0.198293686,2.644147635,0,11.55301666,0,4.95911E-05
06-06-2018 01:04:27.510,4.400001526,0.189531326,2.650608778,0,11.58144569,0,1.14441E-05
06-06-2018 01:06:27.507,4.399957657,0.181017876,2.656784773,0,11.60861969,0,2.00272E-05
06-06-2018 01:08:27.506,4.400015831,0.173431396,2.662689686,0,11.63460159,0,9.53674E-07
06-06-2018 01:10:27.506,4.399972916,0.166068077,2.668344975,0,11.65948486,0,-3.8147E-05
06-06-2018 01:12:27.504,4.399961472,0.159049034,2.673761606,0,11.68331814,0,-1.81198E-05
06-06-2018 01:14:27.504,4.399974823,0.152547836,2.678953886,0,11.70616436,0,1.14441E-05
06-06-2018 01:16:27.508,4.399965286,0.14662075,2.683934689,0,11.72807884,0,-3.62396E-05
06-06-2018 01:18:27.509,4.399988174,0.140577316,2.688719749,0,11.74913406,0,1.43051E-05
06-06-2018 01:20:27.505,4.400010109,0.135373116,2.693319559,0,11.76937294,0,5.43594E-05
06-06-2018 01:22:27.508,4.400001526,0.130335808,2.697747469,0,11.78885555,0,-3.52859E-05
06-06-2018 01:24:27.509,4.400009155,0.125178337,2.70200634,0,11.80759525,0,-2.95639E-05
06-06-2018 01:26:27.510,4.400012016,0.120931625,2.706104517,0,11.82562637,0,4.57764E-05
06-06-2018 01:28:27.505,4.400019646,0.116440773,2.710057974,0,11.84302139,0,-1.43051E-05
06-06-2018 01:30:27.504,4.39998436,0.11239624,2.713871479,0,11.85980129,0,-0.00014019
06-06-2018 01:32:27.504,4.400006294,0.108656883,2.717554808,0,11.87600803,0,5.43594E-05
06-06-2018 01:34:27.506,4.400000572,0.104910851,2.721113443,0,11.89166641,0,1.62125E-05
06-06-2018 01:36:27.506,4.400010109,0.101556778,2.724550962,0,11.90679073,0,-4.48227E-05
06-06-2018 01:38:27.506,4.399973869,0.098020554,2.727869272,0,11.92139149,0,-4.673E-05
06-06-2018 01:40:27.506,4.400033951,0.094780922,2.731078148,0,11.93551159,0,5.24521E-05
06-06-2018 01:42:27.507,4.400025368,0.091677666,2.734183788,0,11.94917583,0,4.00543E-05
06-06-2018 01:44:27.509,4.400028229,0.088715553,2.737191677,0,11.96240997,0,-2.38419E-05
06-06-2018 01:46:27.509,4.399967194,0.085914612,2.740104914,0,11.97522831,0,1.62125E-05
06-06-2018 01:48:27.508,4.400008202,0.08331871,2.742926836,0,11.98764515,0,-3.24249E-05
06-06-2018 01:49:43.037,4.399963379,0.081493378,2.744656324,0,11.99525452,0,-5.37853E-05
06-06-2018 01:51:43.092,4.382989883,0,2.744656324,0,11.99525547,0,-8.7738E-05
06-06-2018 01:53:43.094,4.381280899,0,2.744656324,0,11.99525547,0,-5.43594E-05
06-06-2018 01:54:43.093,4.380620003,0,2.744656324,0,11.99525547,0,-0.000214175
06-06-2018 01:56:43.186,3.983030319,-2.281960487,2.744656324,0.076058634,11.99525547,0.306315482,-0.000534058
06-06-2018 01:58:43.185,3.940464973,-2.281955719,2.744656324,0.152119249,11.99525547,0.607557297,-0.000253677
06-06-2018 02:00:43.188,3.90421772,-2.282014847,2.744656324,0.228189766,11.99525547,0.905912459,-0.000238419
06-06-2018 02:02:43.188,3.868941307,-2.281974792,2.744656324,0.30426088,11.99525547,1.201557398,-0.000216484
06-06-2018 02:04:43.185,3.835246086,-2.281981468,2.744656324,0.380328149,11.99525547,1.494552374,-0.000244141
06-06-2018 02:06:43.189,3.802622795,-2.282045364,2.744656324,0.456394702,11.99525547,1.785036802,-0.000264168
06-06-2018 02:08:43.191,3.771567345,-2.281957626,2.744656324,0.532453179,11.99525547,2.073078394,-0.000287056
06-06-2018 02:10:43.189,3.741441727,-2.282050133,2.744656324,0.608530045,11.99525547,2.358856916,-0.000236511
06-06-2018 02:12:43.185,3.711937904,-2.282011032,2.744656324,0.684588015,11.99525547,2.642308235,-0.00024128
06-06-2018 02:14:43.191,3.682373047,-2.28194046,2.744656324,0.760653615,11.99525547,2.923540831,-0.000225067
06-06-2018 02:16:43.188,3.654492378,-2.281986237,2.744656324,0.83671993,11.99525547,3.202589512,-0.000247955
06-06-2018 02:18:43.190,3.627411842,-2.281962395,2.744656324,0.912793994,11.99525547,3.479569912,-0.000304222
06-06-2018 02:20:43.185,3.602389336,-2.281964302,2.744656324,0.988851011,11.99525547,3.75449729,-0.000185966
06-06-2018 02:22:43.188,3.578925133,-2.281942368,2.744656324,1.064922094,11.99525547,4.027631283,-0.000245094
06-06-2018 02:24:43.191,3.55679512,-2.281959534,2.744656324,1.140981674,11.99525547,4.29899025,-0.000163078
06-06-2018 02:26:43.189,3.535540581,-2.282010078,2.744656324,1.217045307,11.99525547,4.568710804,-0.000222206
06-06-2018 02:28:43.187,3.51498127,-2.281989098,2.744656324,1.293111205,11.99525547,4.836858273,-0.000196457
06-06-2018 02:30:43.187,3.495445251,-2.281947136,2.744656324,1.36918509,11.99525547,5.103511333,-0.000114441
06-06-2018 02:32:43.190,3.476750374,-2.28194046,2.744656324,1.445243835,11.99525547,5.368658066,-0.00020504
06-06-2018 02:34:43.190,3.458754539,-2.28194046,2.744656324,1.521316528,11.99525547,5.632457256,-0.000126839
06-06-2018 02:36:43.189,3.441335678,-2.281923294,2.744656324,1.597374201,11.99525547,5.894843102,-0.000170708
06-06-2018 02:38:43.185,3.424827576,-2.281952858,2.744656324,1.673444271,11.99525547,6.155991077,-0.000112534
06-06-2018 02:40:43.189,3.408561707,-2.281920433,2.744656324,1.749503136,11.99525547,6.415860653,-5.14984E-05
06-06-2018 02:42:43.190,3.392196655,-2.281957626,2.744656324,1.825575709,11.99525547,6.67454052,-0.000209808
06-06-2018 02:44:43.190,3.37606144,-2.281933784,2.744656324,1.90164566,11.99525547,6.931982517,-0.000201225
06-06-2018 02:46:43.188,3.359641075,-2.281955719,2.744656324,1.977704525,11.99525547,7.188139439,-0.000192642
06-06-2018 02:48:43.186,3.341905594,-2.281972885,2.744656324,2.053763151,11.99525547,7.44299221,-0.000130653
06-06-2018 02:50:43.190,3.323672295,-2.282006264,2.744656324,2.129839659,11.99525547,7.696543217,-8.29697E-05
06-06-2018 02:52:43.189,3.303915024,-2.281964302,2.744656324,2.205898762,11.99525547,7.948605061,-0.000238419
06-06-2018 02:54:43.185,3.281275749,-2.281888008,2.744656324,2.281962156,11.99525547,8.199059486,-0.000236511
06-06-2018 02:56:43.189,3.255773544,-2.281952858,2.744656324,2.358032227,11.99525547,8.447707176,-0.000189781
06-06-2018 02:58:43.185,3.225921631,-2.281918526,2.744656324,2.434088707,11.99525547,8.694227219,-0.000348091
06-06-2018 03:00:43.191,3.189430237,-2.28196907,2.744656324,2.51015687,11.99525547,8.938285828,-0.000358582
